MATRICULA,COORD. X,COORD. Y
12826847,-2.5438594900000000,-44.2547007000000000
1617664,-2.5438171000000000,-44.2546157000000000
9189866,-2.5199479900000000,-44.2232056000000000
1502107,-2.5904655000000000,-44.2465185000000000
423599,-2.5169730900000000,-44.2570288000000000
242381,-2.5495033900000000,-44.2818035000000000
1444875,-2.5643741000000000,-44.2424488900000000
420140,-2.5372848900000000,-44.2507823900000000
0,0,0
7335253,-2.4901382900000000,-44.2412647000000000
1139916,-2.5645115000000000,-44.3168839000000000
850276,-2.5047700900000000,-44.2228064000000000
849847,-2.5063202000000000,-44.2231693000000000
849847,-2.5063202000000000,-44.2231693000000000
296104,-2.5365289900000000,-44.2717105900000000
228249,-2.5467610900000000,-44.2787100900000000
1434772,-2.5516285000000000,-44.3351036900000000
2319071,-2.5658294000000000,-44.2432034900000000
532347,-2.5455396000000000,-44.2505315000000000
2148218,-2.5420783000000000,-44.2828194000000000
9122494,0,0
1587064,-2.5563867900000000,-44.2408284900000000
2271630,-2.5632030000000000,-44.2366213000000000
61263,-2.5318165000000000,-44.2892239000000000
4397770,-2.5726089900000000,-44.2138872000000000
1043889,-2.5413505900000000,-44.2048587900000000
10486470,-2.5531700000000000,-44.3114733000000000
845485,0,0
318469,-2.5380028000000000,-44.2737955900000000
789593,-2.5545743000000000,-44.2244061000000000
418668,-2.5360797900000000,-44.2461630900000000
14719681,0,0
11093013,-2.5706256900000000,-44.1943960900000000
10662049,0,0
571822,-2.5547784900000000,-44.2635065900000000
3695271,-2.6031145000000000,-44.1985561900000000
14888645,0,0
1116762,-2.5372474900000000,-44.2052527000000000
782165,-2.5654270000000000,-44.2262113900000000
13279599,-2.5304604900000000,-44.2348575900000000
659622,-2.5304604900000000,-44.2348575900000000
3249956,-2.5501483900000000,-44.3332393000000000
4532910,-2.5540837900000000,-44.2407202900000000
9965017,-2.5018834000000000,-44.2922196000000000
12787949,-2.4988063900000000,-44.2920614000000000
1821130,-2.5362350000000000,-44.2089260900000000
9966170,-2.5072774900000000,-44.3037740900000000
10855394,-2.4925871000000000,-44.2607464000000000
4421000,-2.5128544000000000,-44.2528185900000000
3413446,-2.5147615900000000,-44.2536880900000000
987220,-2.5563937900000000,-44.3282092000000000
453226,-2.5049917900000000,-44.2428517900000000
10333380,-2.5015090000000000,-44.2857010000000000
994219,-2.5548125000000000,-44.3281506000000000
993247,-2.5547884900000000,-44.3280918000000000
994197,0,0
993255,-2.5547884900000000,-44.3280918000000000
1115430,-2.5388915900000000,-44.2063300000000000
783854,-2.5657861900000000,-44.2255530900000000
9455426,-2.5650422000000000,-44.2213033900000000
3550982,-2.5654344900000000,-44.2117865000000000
200093,-2.5405266000000000,-44.2852980900000000
1187961,-2.5838934000000000,-44.2051428900000000
14820986,0,0
2190966,-2.5477938900000000,-44.3171251900000000
4992130,-2.5713278900000000,-44.1914382000000000
14617420,-2.5687601900000000,-44.1925219900000000
1186493,-2.5818512900000000,-44.2035017900000000
633712,-2.5457977900000000,-44.2353254000000000
1018647,-2.5597352900000000,-44.3205407000000000
13717642,-2.6080443900000000,-44.1969963000000000
1139916,-2.5645115000000000,-44.3168839000000000
1257064,-2.5775551000000000,-44.1944121000000000
14748126,0,0
1456474,-2.5039389900000000,-44.2192671900000000
3372960,-2.5452924900000000,-44.3304693900000000
3341100,-2.5015133000000000,-44.2169106900000000
2626691,-2.5842328000000000,-44.2013206000000000
655252,-2.5380389000000000,-44.2363770900000000
428108,-2.5153737900000000,-44.2543740900000000
736678,-2.5288624900000000,-44.2228459900000000
11276991,-2.4852099900000000,-44.2385043000000000
1466500,-2.5436253900000000,-44.3324761000000000
12374504,-2.5173277900000000,-44.2474569900000000
10706585,-2.5292132900000000,-44.2464592900000000
1835726,-2.5342558900000000,-44.1970012900000000
14682508,0,0
14682389,0,0
14682648,0,0
14682362,0,0
14682605,0,0
14682583,0,0
14682427,0,0
14682443,0,0
200093,-2.5405266000000000,-44.2852980900000000
843326,-2.5575190900000000,-44.2371705900000000
14617420,-2.5687601900000000,-44.1925219900000000
4992130,-2.5713278900000000,-44.1914382000000000
1186493,-2.5818512900000000,-44.2035017900000000
633712,-2.5457977900000000,-44.2353254000000000
1018647,-2.5597352900000000,-44.3205407000000000
13717642,-2.6080443900000000,-44.1969963000000000
1139916,-2.5645115000000000,-44.3168839000000000
14940868,0,0
1867180,-2.5400993900000000,-44.2828386900000000
479225,-2.5328387000000000,-44.2465453000000000
3372960,-2.5452924900000000,-44.3304693900000000
1755900,-2.5559938900000000,-44.2263700900000000
296066,-2.5363441900000000,-44.2717613000000000
655252,-2.5380389000000000,-44.2363770900000000
14721686,0,0
14721724,0,0
14721821,0,0
14721783,0,0
14721740,0,0
14721562,0,0
14721627,0,0
14721546,0,0
14721589,0,0
11276991,-2.4852099900000000,-44.2385043000000000
9976841,-2.5618089900000000,-44.3020119900000000
353752,0,0
540471,-2.5442084900000000,-44.2532793000000000
4195892,-2.5423501000000000,-44.2057701000000000
1264460,-2.5823858900000000,-44.1962994000000000
389404,-2.5321075900000000,-44.2564248900000000
1269909,-2.5316955000000000,-44.2565786900000000
1269887,-2.5318923900000000,-44.2565232900000000
1269917,-2.5316955000000000,-44.2565786900000000
9075,-2.5290718000000000,-44.3062761900000000
1267108,-2.5831764900000000,-44.1951054000000000
14941007,0,0
1051903,-2.5440263900000000,-44.2157862900000000
187291,-2.5372347900000000,-44.2870015000000000
464295,-2.5080349000000000,-44.2684028900000000
14940922,0,0
1223828,-2.5702726900000000,-44.2056560900000000
32433,-2.5289179900000000,-44.2975842000000000
45543,-2.5275338000000000,-44.2960660000000000
63975,-2.5284099000000000,-44.2883939900000000
216313,-2.5420728000000000,-44.2829120900000000
573892,-2.5561204000000000,-44.2630284000000000
569844,-2.5443079000000000,-44.2555258000000000
11450916,-2.5319940900000000,-44.2601664900000000
10814388,-2.5331948900000000,-44.2576030000000000
609943,-2.5489858900000000,-44.2395507000000000
2284383,-2.5381686000000000,-44.2026643000000000
247634,-2.5463950900000000,-44.2845020900000000
491217,-2.4924306900000000,-44.2405047900000000
6122,-2.5345087900000000,-44.3031089900000000
1056859,-2.5375073000000000,-44.2176885000000000
112267,-2.5373184000000000,-44.2915740900000000
2646498,-2.5513123000000000,-44.2135315000000000
2647613,-2.5513123000000000,-44.2135315000000000
3397386,-2.5066605000000000,-44.2250954000000000
12816019,-2.5106752000000000,-44.2308554900000000
12816027,-2.5106128000000000,-44.2309628000000000
12816035,-2.5106128000000000,-44.2309628000000000
12816043,-2.5109720000000000,-44.2314665000000000
12816078,-2.5111072900000000,-44.2317449900000000
12817228,-2.5113099000000000,-44.2320948900000000
12817244,-2.5113626900000000,-44.2322472900000000
12817252,-2.5114972900000000,-44.2324393900000000
12817279,-2.5116619000000000,-44.2327093900000000
12817295,-2.5116619000000000,-44.2327093900000000
12817317,-2.5118233000000000,-44.2329659000000000
12817325,-2.5108215900000000,-44.2317601900000000
12817368,-2.5104440000000000,-44.2312510000000000
12817392,-2.5103835900000000,-44.2311095000000000
3397378,-2.5066890000000000,-44.2253547900000000
3283887,0,0
478601,-2.5319346000000000,-44.2469308000000000
1463217,-2.4990393000000000,-44.2473095000000000
13731580,-2.6105971900000000,-44.1979191000000000
1571460,-2.6250110000000000,-44.3163113900000000
11710179,-2.5482076900000000,-44.3296784900000000
1030310,-2.5548139900000000,-44.3271774900000000
617180,-2.5745540000000000,-44.2382617000000000
867144,-2.4928913000000000,-44.2305503900000000
1867180,-2.5400993900000000,-44.2828386900000000
13266985,-2.6394831900000000,-44.2938459000000000
861065,-2.4910294900000000,-44.2342092000000000
861006,-2.4911644000000000,-44.2339034000000000
115851,-2.5329126900000000,-44.2887113000000000
745391,-2.5700197000000000,-44.2348251000000000
14799529,0,0
641502,-2.5403704900000000,-44.2309736900000000
12408,-2.5266940900000000,-44.3026308000000000
14117517,-2.5547970000000000,-44.2368323000000000
610534,-2.5537344000000000,-44.2418521900000000
9966170,-2.5072774900000000,-44.3037740900000000
4421000,-2.5128544000000000,-44.2528185900000000
3413446,-2.5147615900000000,-44.2536880900000000
11913550,-2.5284019900000000,-44.2405594000000000
7194102,-2.5724795000000000,-44.2069048900000000
11734159,-2.5043728000000000,-44.2178102000000000
11268816,-2.5083340900000000,-44.2124086900000000
11269170,-2.5079609000000000,-44.2130087000000000
11269197,-2.5083497900000000,-44.2128180900000000
11268751,-2.5084290000000000,-44.2123935900000000
11268760,-2.5084290000000000,-44.2123935900000000
11268719,-2.5086056900000000,-44.2129406000000000
11268735,-2.5084654900000000,-44.2128091000000000
11268824,-2.5078605000000000,-44.2125649900000000
11268832,-2.5078160000000000,-44.2124798900000000
11269162,-2.5079395900000000,-44.2130983900000000
11269146,-2.5078513900000000,-44.2131618000000000
11269138,-2.5077758000000000,-44.2131120900000000
11268808,-2.5082824900000000,-44.2125922000000000
11268786,-2.5084159900000000,-44.2125024900000000
11268794,-2.5084290000000000,-44.2123935900000000
11269200,-2.5083999000000000,-44.2129294000000000
11268670,-2.5085801000000000,-44.2129388000000000
11268689,-2.5085221900000000,-44.2128890900000000
55832,-2.5258771000000000,-44.2903331900000000
14741920,0,0
1150790,-2.5691937000000000,-44.3089091000000000
4214986,-2.5391837000000000,-44.2680300900000000
14812720,0,0
4519515,-2.5539545900000000,-44.2294145900000000
12787949,-2.4988063900000000,-44.2920614000000000
13906160,-2.4923397900000000,-44.2967603900000000
853801,-2.5012243000000000,-44.2237967000000000
1034863,-2.5544674900000000,-44.3224980900000000
14764881,0,0
1285955,-2.5329845900000000,-44.2630620900000000
827312,-2.5619591000000000,-44.2312984000000000
11271256,0,0
39497,-2.5352714000000000,-44.2999786000000000
1566113,-2.6383258000000000,-44.2783367900000000
10390995,-2.4919457900000000,-44.2274449000000000
2647826,-2.5516187900000000,-44.2119330000000000
53503,-2.5234915900000000,-44.2938179000000000
53236,-2.5226700000000000,-44.2939780000000000
804681,-2.5557547900000000,-44.2157613900000000
3593657,-2.5557547900000000,-44.2157613900000000
2668815,-2.5512521900000000,-44.2220476000000000
21695,-2.5311835000000000,-44.3013758900000000
184357,-2.5347631000000000,-44.2854863000000000
405736,-2.5264707900000000,-44.2417876000000000
47740,-2.5256918900000000,-44.2942058000000000
1624377,-2.5032258900000000,-44.3048561000000000
1643592,-2.5565490900000000,-44.3020814900000000
1486594,-2.5559131000000000,-44.3027828000000000
1488902,-2.5574327900000000,-44.3010201000000000
1486683,0,0
1486535,-2.5559794000000000,-44.3025870000000000
1662813,-2.5205429900000000,-44.2394293900000000
4684249,-2.5424028900000000,-44.2714099000000000
478890,-2.5314060000000000,-44.2494275900000000
478873,-2.5316326000000000,-44.2487327900000000
7191898,-2.5540951900000000,-44.3306350000000000
224111,-2.5431569900000000,-44.2773200900000000
13255304,-2.6395949000000000,-44.2930490000000000
1038192,-2.5407039900000000,-44.2100026000000000
107239,-2.5420104900000000,-44.2941839000000000
1633350,-2.5443405900000000,-44.2122410900000000
2615231,-2.5589192000000000,-44.2332940000000000
14810840,0,0
1223828,-2.5702726900000000,-44.2056560900000000
1466500,-2.5436253900000000,-44.3324761000000000
144509,-2.5321566900000000,-44.2852267900000000
2871653,-2.5680347900000000,-44.2043632000000000
14150930,-2.5413823900000000,-44.2186481000000000
3940225,-2.5392830000000000,-44.2206548900000000
0,0,0
7224931,0,0
180289,-2.5374571000000000,-44.2905694000000000
95761,-2.5400475900000000,-44.2930340900000000
1048538,-2.5487834000000000,-44.2131266900000000
14748126,0,0
324612,-2.5436564000000000,-44.2712262000000000
575488,-2.5557188000000000,-44.2593081900000000
3372960,-2.5452924900000000,-44.3304693900000000
10843701,-2.6966535000000000,-44.3037690000000000
14892880,0,0
14892901,0,0
4961609,-2.5214031000000000,-44.2425398000000000
994197,0,0
0,0,0
265071,-2.5455968000000000,-44.2837626900000000
9122494,0,0
14954583,0,0
730564,-2.5199872900000000,-44.2158834900000000
12816060,-2.5111072900000000,-44.2317449900000000
12816086,-2.5113099000000000,-44.2320948900000000
12817333,-2.5106210900000000,-44.2314794900000000
12817341,-2.5106210900000000,-44.2314794900000000
2190966,-2.5477938900000000,-44.3171251900000000
429953,-2.5161069900000000,-44.2492353000000000
410012,-2.5191371900000000,-44.2527992900000000
14774283,0,0
11736186,-2.5546440900000000,-44.2104787000000000
11736151,-2.5546440900000000,-44.2104787000000000
11736127,-2.5547425000000000,-44.2105054900000000
11736100,-2.5547425000000000,-44.2105054900000000
11735864,-2.5547556000000000,-44.2099252000000000
11736089,-2.5547477900000000,-44.2103844000000000
11735767,-2.5546376900000000,-44.2099413900000000
11735953,-2.5546715900000000,-44.2099671000000000
11735988,-2.5546305900000000,-44.2100579000000000
11735899,-2.5547556000000000,-44.2099252000000000
11735929,-2.5547556000000000,-44.2099252000000000
14955202,0,0
12919918,0,0
33138,-2.5304209000000000,-44.2982488000000000
2232715,-2.5258124900000000,-44.2964301000000000
774464,-2.5734059000000000,-44.2253978900000000
770868,-2.5698200900000000,-44.2304877900000000
6122,-2.5345087900000000,-44.3031089900000000
2109824,-2.5880377900000000,-44.1924478900000000
2130840,-2.5946951900000000,-44.1927232900000000
1229125,-2.5703862000000000,-44.2026277000000000
526126,-2.5472166900000000,-44.2492137900000000
575879,-2.5564917000000000,-44.2601098000000000
14281058,-2.5397804000000000,-44.2030582000000000
115819,-2.5329126900000000,-44.2887113000000000
3698432,-2.5545290000000000,-44.3282219000000000
0,0,0
13012720,-2.5687848900000000,-44.2348070000000000
13012908,-2.5687394900000000,-44.2348360000000000
317268,-2.5414688000000000,-44.2741553900000000
9505911,-2.5139713900000000,-44.2559696000000000
782165,-2.5654270000000000,-44.2262113900000000
548758,-2.5412818900000000,-44.2523480900000000
1194500,-2.5822023900000000,-44.2004202900000000
1281739,-2.5721302900000000,-44.2140825900000000
945005,-2.5108602000000000,-44.3049011000000000
726389,-2.5226168000000000,-44.2234462900000000
473324,-2.5208965900000000,-44.2638006000000000
2189968,-2.5584462900000000,-44.3225467900000000
1452924,-2.5106674900000000,-44.2184530900000000
1815806,-2.5203359900000000,-44.2149542000000000
3077,-2.5307528900000000,-44.3047040000000000
2896915,-2.5110982000000000,-44.2641849900000000
14588285,-2.5663132000000000,-44.2196946900000000
1200682,-2.5791517000000000,-44.2023928900000000
13378260,-2.5008761000000000,-44.2859833900000000
14748126,0,0
13607715,-2.5754337000000000,-44.2238852900000000
14810840,0,0
1264591,-2.5810146000000000,-44.1954001000000000
222186,-2.5415722900000000,-44.2778725000000000
14730600,-2.5454954900000000,-44.2228291900000000
10419314,-2.5471653000000000,-44.2154067900000000
55832,-2.5258771000000000,-44.2903331900000000
323314,-2.5423593000000000,-44.2724419900000000
350974,-2.5490636000000000,-44.2734208900000000
685887,-2.5477050000000000,-44.2212627900000000
2626691,-2.5842328000000000,-44.2013206000000000
112267,-2.5373184000000000,-44.2915740900000000
1737678,-2.5045011900000000,-44.2993305000000000
8839735,-2.5831417000000000,-44.1838035900000000
804304,-2.5561611000000000,-44.2153595900000000
1560085,-2.5597604900000000,-44.2200751900000000
2271036,-2.5462121900000000,-44.2882773900000000
1633350,-2.5443405900000000,-44.2122410900000000
410292,-2.5209329000000000,-44.2536223900000000
2863499,-2.5053952000000000,-44.2531883900000000
1339265,-2.5046279000000000,-44.3068516000000000
7191898,-2.5540951900000000,-44.3306350000000000
1453530,0,0
203670,-2.5338172000000000,-44.2837586900000000
1397788,-2.5397693000000000,-44.2442424900000000
1397770,-2.5397778900000000,-44.2441330900000000
741884,-2.5562049000000000,-44.2378890900000000
613410,-2.5707021000000000,-44.2393168900000000
3923681,-2.5282043900000000,-44.3000182900000000
884600,-2.4916318900000000,-44.2710513900000000
1486683,0,0
1488902,-2.5574327900000000,-44.3010201000000000
1643592,-2.5565490900000000,-44.3020814900000000
10939113,-2.7583378000000000,-44.3534994900000000
3134660,-2.5583626000000000,-44.2470142000000000
9245,-2.5291711900000000,-44.3064198000000000
9377,-2.5291606900000000,-44.3064040000000000
1566113,-2.6383258000000000,-44.2783367900000000
14724049,-2.5065708900000000,-44.2382891900000000
4526074,-2.5456750900000000,-44.2402724000000000
496731,-2.5434149900000000,-44.2651789000000000
1518755,-2.5443101900000000,-44.2640767900000000
228591,-2.5451866900000000,-44.2790401900000000
230685,-2.5457122900000000,-44.2799057000000000
631043,-2.5498305000000000,-44.2415540000000000
291005,-2.5359516000000000,-44.2765695000000000
108715,-2.5422875000000000,-44.2958186900000000
13012851,-2.5687848900000000,-44.2348070000000000
1243187,-2.5656213900000000,-44.1959462000000000
4764994,-2.5725104000000000,-44.3643433000000000
10140204,-2.5977971000000000,-44.1964477000000000
14470136,-2.5517905900000000,-44.2880279900000000
10614460,-2.5425135000000000,-44.2880607000000000
2240459,0,0
1149911,0,0
14968843,0,0
360651,-2.5443785000000000,-44.2723668000000000
1946269,-2.5413860000000000,-44.2210937900000000
423599,-2.5169730900000000,-44.2570288000000000
14958287,0,0
4890540,-2.5002306900000000,-44.2195455000000000
1422421,0,0
1422413,0,0
862495,-2.4816530900000000,-44.2306639000000000
696854,-2.5485283900000000,-44.2171844000000000
628999,-2.5432706900000000,-44.2374931000000000
13130420,-2.6012691900000000,-44.3050976900000000
7343582,-2.5867854000000000,-44.2020435000000000
10673237,-2.5823162000000000,-44.1918858000000000
2271141,-2.5601576000000000,-44.2308446900000000
17264,-2.5253865000000000,-44.3009119000000000
33545,-2.5307672900000000,-44.2965236000000000
613410,-2.5707021000000000,-44.2393168900000000
694673,-2.5490900900000000,-44.2166211900000000
3548651,-2.5617168000000000,-44.2202375900000000
313823,-2.5390584900000000,-44.2757198900000000
313831,-2.5391435000000000,-44.2756810900000000
2139782,-2.5845041000000000,-44.1899780900000000
7359063,-2.5873083900000000,-44.1895194000000000
14892880,0,0
14892901,0,0
14810840,0,0
350974,-2.5490636000000000,-44.2734208900000000
317268,-2.5414688000000000,-44.2741553900000000
746819,-2.5680136000000000,-44.2350484900000000
7191898,-2.5540951900000000,-44.3306350000000000
12919918,0,0
102547,-2.5410784900000000,-44.2932030900000000
14682427,0,0
1244434,-2.5702378000000000,-44.1960231900000000
609340,-2.5519454900000000,-44.2413039900000000
12982989,0,0
688592,-2.5467285900000000,-44.2212464900000000
7335253,-2.4901382900000000,-44.2412647000000000
8886547,-2.5176023000000000,-44.2407232900000000
4961609,-2.5214031000000000,-44.2425398000000000
3918645,-2.5211972900000000,-44.2410287000000000
1149300,-2.5685277000000000,-44.3132129900000000
439037,-2.5098107000000000,-44.2564992000000000
2183188,-2.4985697900000000,-44.2880942900000000
538477,-2.5413196000000000,-44.2505379900000000
1111272,-2.5376903900000000,-44.2098288900000000
4502493,-2.6029909900000000,-44.2194909900000000
302,-2.5296956900000000,-44.3036225000000000
14967286,0,0
4502493,-2.6029909900000000,-44.2194909900000000
14991888,0,0
37940,-2.5345824000000000,-44.3011495000000000
21490,-2.5304429000000000,-44.3022015000000000
33057,-2.5297868000000000,-44.2982360900000000
1200682,-2.5791517000000000,-44.2023928900000000
52647,-2.5277820000000000,-44.2932750000000000
1149911,0,0
0,0,0
1518755,-2.5443101900000000,-44.2640767900000000
230685,-2.5457122900000000,-44.2799057000000000
627062,-2.5436709900000000,-44.2422570000000000
4684249,-2.5424028900000000,-44.2714099000000000
187291,-2.5372347900000000,-44.2870015000000000
3997855,-2.5247772900000000,-44.2478063000000000
13017640,0,0
4679148,-2.5440463000000000,-44.2898447900000000
215678,-2.5387045900000000,-44.2806305000000000
362409,-2.5489066900000000,-44.2699932000000000
275590,-2.5501122000000000,-44.2801006900000000
232440,0,0
410047,-2.5191441900000000,-44.2525899900000000
3659895,-2.5982276900000000,-44.2297980900000000
3518280,-2.5652610900000000,-44.2653425900000000
93882,-2.5433156900000000,-44.2989054900000000
542180,-2.5436021000000000,-44.2524850000000000
13481991,-2.5119682900000000,-44.2507666900000000
431621,-2.5119682900000000,-44.2507666900000000
14991802,0,0
945005,-2.5108602000000000,-44.3049011000000000
1643592,-2.5565490900000000,-44.3020814900000000
3752038,-2.5104977000000000,-44.2647753900000000
896713,-2.5074437000000000,-44.2971588900000000
899895,-2.5074185900000000,-44.2957224000000000
942685,-2.5058598000000000,-44.2967881000000000
1210343,-2.5772103900000000,-44.2014460900000000
4989457,-2.5713387900000000,-44.1921005000000000
1263706,-2.5820235000000000,-44.1967896900000000
1250809,-2.5732265000000000,-44.1942979000000000
1258109,-2.5805009900000000,-44.1967040900000000
847011,-2.5600059000000000,-44.2266053000000000
14783444,0,0
10391,-2.5264519000000000,-44.3041180900000000
7343582,-2.5867854000000000,-44.2020435000000000
3519279,-2.5612941900000000,-44.2635322000000000
13691406,-2.5361628000000000,-44.2506698900000000
555096,-2.5418085900000000,-44.2564952900000000
314412,-2.5396654000000000,-44.2754783900000000
14276216,-2.5335971000000000,-44.2094889900000000
56391,-2.5264163000000000,-44.2902914000000000
180165,-2.5375176900000000,-44.2909126900000000
2838389,-2.5204882900000000,-44.2349766900000000
2103648,-2.5753797900000000,-44.1908537900000000
1566113,-2.6383258000000000,-44.2783367900000000
122742,-2.5284946900000000,-44.2868165000000000
423912,-2.5170647000000000,-44.2556731000000000
3435300,-2.5633165900000000,-44.2416777900000000
9226907,-2.5482485900000000,-44.2475665900000000
10673237,-2.5823162000000000,-44.1918858000000000
388149,-2.5313335900000000,-44.2609131000000000
2151839,-2.4895429000000000,-44.2353967000000000
4172370,-2.5323454000000000,-44.2554196000000000
401137,-2.5304532000000000,-44.2519970000000000
453510,-2.5045131000000000,-44.2413487000000000
2548615,-2.5517927900000000,-44.3292179000000000
1031740,-2.5555503000000000,-44.3268406900000000
1457543,-2.4997085000000000,-44.2197913900000000
856908,-2.4973456900000000,-44.2251698000000000
1244434,-2.5702378000000000,-44.1960231900000000
1511025,-2.5960429900000000,-44.2485551900000000
0,0,0
493449,-2.5481460900000000,-44.2666080900000000
13433318,-2.5785258900000000,-44.2176991900000000
2125641,-2.5749083000000000,-44.1883370900000000
1527770,-2.6149680000000000,-44.2625047000000000
399230,-2.5285836900000000,-44.2516151000000000
2240084,-2.5346570900000000,-44.2900824900000000
103144,-2.5413115900000000,-44.2925571000000000
4394879,-2.6109181000000000,-44.2417694900000000
502936,-2.5511046900000000,-44.2593383000000000
1834142,-2.5347355900000000,-44.2033801900000000
8839735,-2.5831417000000000,-44.1838035900000000
360244,-2.5455122900000000,-44.2700359000000000
10474145,-2.5365533000000000,-44.2970711900000000
73687,-2.5366639000000000,-44.2970114000000000
43680,-2.5343776000000000,-44.2974444000000000
37931,-2.5345965900000000,-44.3011525000000000
701734,-2.5375573900000000,-44.2209092000000000
17078,-2.5271490900000000,-44.3006984000000000
18333,-2.5251375900000000,-44.2993505900000000
1862898,-2.5303889000000000,-44.2957281900000000
143979,-2.5325445000000000,-44.2857048900000000
1249770,-2.5719853000000000,-44.1940981900000000
1224727,-2.5689883000000000,-44.2051788900000000
215619,-2.5391186900000000,-44.2808022900000000
14655705,0,0
14655721,0,0
1505998,-2.5970254900000000,-44.2498707000000000
1302183,-2.5625862000000000,-44.2643988000000000
327140,-2.5406711900000000,-44.2721110900000000
10965378,-2.5572715000000000,-44.2623014900000000
909823,-2.5074863900000000,-44.3026422000000000
431621,-2.5119682900000000,-44.2507666900000000
13481991,-2.5119682900000000,-44.2507666900000000
942685,-2.5058598000000000,-44.2967881000000000
1163183,-2.5713135900000000,-44.3091481000000000
1670077,-2.5223699000000000,-44.2397515900000000
14733323,0,0
406600,-2.5270798900000000,-44.2458938900000000
2855119,-2.5765400000000000,-44.2049601000000000
1149300,-2.5685277000000000,-44.3132129900000000
42900,-2.5334786000000000,-44.2969003900000000
4014,-2.5326892900000000,-44.3027469000000000
1257838,-2.5799150000000000,-44.1969388900000000
12808385,-2.4867468000000000,-44.2231809900000000
14976285,0,0
995037,-2.5573076000000000,-44.3244624000000000
9226907,-2.5482485900000000,-44.2475665900000000
317268,-2.5414688000000000,-44.2741553900000000
805270,-2.5534024900000000,-44.2157138900000000
344320,-2.5409765000000000,-44.2665801900000000
2252171,-2.5265418900000000,-44.2802949000000000
7167920,-2.5151799000000000,-44.2877234900000000
2866307,-2.5059464900000000,-44.2554681000000000
13291106,0,0
3744809,-2.5472065000000000,-44.2696395900000000
353540,-2.5503471000000000,-44.2724198000000000
14649926,0,0
14649942,0,0
4091680,-2.5105604900000000,-44.2582881000000000
3940500,-2.5343914000000000,-44.2119725000000000
366412,-2.5497508900000000,-44.2656695000000000
864625,-2.4870472900000000,-44.2331794900000000
12752061,-2.5143700900000000,-44.3030211000000000
14980304,0,0
2838389,-2.5204882900000000,-44.2349766900000000
14908220,0,0
892998,-2.4937211900000000,-44.2917008000000000
928127,-2.5126031000000000,-44.3075940000000000
11223391,-2.5299520000000000,-44.2953455900000000
0,0,0
14983044,0,0
1921150,0,0
3694151,0,0
1555367,0,0
8910987,-2.5582615900000000,-44.2184416900000000
2192152,-2.5459966000000000,-44.3119338900000000
3964,-2.5326078900000000,-44.3024418900000000
774588,-2.5724578000000000,-44.2301331900000000
13154591,-2.6011503900000000,-44.3074218000000000
664685,-2.5370506900000000,-44.2323518900000000
13217330,-2.6380034900000000,-44.3024246000000000
579530,-2.5543054000000000,-44.2584063900000000
327913,-2.5422299000000000,-44.2719159900000000
788880,-2.5547545000000000,-44.2251667000000000
1325,-2.5307661900000000,-44.3042169000000000
77062,-2.5371177900000000,-44.2962818900000000
864625,-2.4870472900000000,-44.2331794900000000
1056697,-2.5372023900000000,-44.2164788900000000
10827994,0,0
7169230,0,0
0,0,0
16403,-2.5274660900000000,-44.3005355000000000
389862,-2.5355150000000000,-44.2595402900000000
1505882,-2.5970365000000000,-44.2499755900000000
561789,-2.5421477000000000,-44.2577100900000000
706760,-2.5348038900000000,-44.2175786900000000
3418936,-2.5041335900000000,-44.2521861000000000
4201094,0,0
13749480,-2.4985186000000000,-44.2421136900000000
11329157,-2.5037346000000000,-44.2181685900000000
852287,-2.5035346000000000,-44.2238497000000000
1635034,-2.5454055000000000,-44.2127497000000000
1112732,-2.5395645900000000,-44.2085740900000000
1825054,-2.5352030900000000,-44.2070723000000000
641359,-2.5392554900000000,-44.2302826000000000
9120050,-2.5674120000000000,-44.3092123900000000
14990660,0,0
744492,-2.5667922000000000,-44.2385984000000000
746304,-2.5694026000000000,-44.2347893900000000
3548651,-2.5617168000000000,-44.2202375900000000
14039486,-2.5337233900000000,-44.2866175900000000
847801,-2.5586248900000000,-44.2284544900000000
845035,0,0
13687662,-2.5562472000000000,-44.3292829900000000
3593991,-2.5488249900000000,-44.2172675900000000
1428411,-2.5383252000000000,-44.1965418900000000
1132164,-2.5446580000000000,-44.2091959900000000
6556,-2.5292854900000000,-44.3055749000000000
2973243,-2.5629080000000000,-44.2758188000000000
820822,-2.5605885000000000,-44.2202595900000000
423700,-2.5171065900000000,-44.2578746000000000
258300,-2.5457318900000000,-44.2842783900000000
271438,-2.5424473000000000,-44.2840923900000000
11309040,0,0
750573,-2.5743602900000000,-44.2257711900000000
728454,-2.5537119000000000,-44.2282804900000000
1119125,-2.5374745000000000,-44.2031933000000000
633658,-2.5466109000000000,-44.2356509900000000
426172,-2.5153124000000000,-44.2560390000000000
10700650,-2.5156945900000000,-44.2420005900000000
10030590,-2.5160263900000000,-44.2386505900000000
1637010,-2.5203669900000000,-44.2221462900000000
433853,-2.5110356900000000,-44.2535973000000000
910023,-2.5063513900000000,-44.3028935900000000
14990563,0,0
732974,-2.5228739900000000,-44.2162392900000000
7055960,-2.4902367000000000,-44.3021493900000000
104272,-2.5407362900000000,-44.2921905900000000
618381,-2.5746953000000000,-44.2424129900000000
1165216,0,0
14465310,-2.5704227900000000,-44.2064392900000000
260444,-2.5457676900000000,-44.2854360900000000
265365,-2.5453584900000000,-44.2831884000000000
2313219,0,0
